"Gene_symbol","log2FoldChange"
"MYO1D-DT",5.59888557973384
"LOC101927609",5.59887719035264
"TMEM191C",5.59559204533829
"SHD",5.59443100270714
"TPBG",5.58850088957462
"SLC30A3",5.57838048733304
"MIR1-1HG",5.57610968463464
"GPR153",5.57512359545717
"KRT17P3",5.57453038906094
"SMG7-AS1",5.562586352232
"WNT6",5.55521548824241
"IGFBP7-AS1",5.54842001998428
"TLNRD1",5.54778958847537
"TIGD5",5.53182353113592
"TMEM95",5.52994835375616
"SGCZ",5.52638138174344
"ZNF865",5.52616226819599
"ABHD16B",5.52404981115001
"BBLN",5.52374563995176
"OXTR",5.52093528841335
"LOC100996361",5.5162799449681
"FITM1",5.5105454779664
"RHBDD3",5.50765829670109
"SLAMF9",5.50564014738414
"ARHGEF19",5.50396908840284
"MROH5",5.49292395464503
"GLIS2",5.47174293040544
"FBXL12",5.46909225527686
"ASB10",5.46454822486811
"EFS",5.46085279515585
"OR4F16",5.46077911271314
"OR4F29",5.46077911271314
"TCHH",5.45708865515297
"LACRT",5.45445010902651
"SAPCD2",5.45128699087154
"ZBTB32",5.4497893235976
"CCDC71L",5.44961728758212
"CRHR1",5.44840958178774
"LINC02210-CRHR1",5.44840958178774
"LOC102723475",5.44840958178774
"HOXA10-AS",5.44711217580378
"RRS1",5.44479365849448
"WDR97",5.4434059065301
"ASCL5",5.43891311466518
"MTCO1P12",5.43891311466518
"TRIM15",5.43891311466518
"TTLL2",5.43778643366542
"IL17REL",5.43158367189939
"JMJD1C-AS1",5.42858602800496
"TAT",5.42652194644325
"CILP2",5.42251525354513
"DDHD1-DT",5.42043497870601
"ARHGAP42-AS1",5.42015974670091
"RPS2P48",5.42015974670091
"RAX",5.42012657560518
"TMEM132E-DT",5.42006352352402
"BCL3",5.41989691194933
"PSAPL1",5.40581912173402
"MISFA",5.40291775664326
"VCX",5.39712218404912
"NTN3",5.39366472298425
"TRPC7",5.38979273966119
"HAGHL",5.38663816328364
"SPHK1",5.37988686107555
"ENPP7",5.37720907554357
"LOC124902559",5.37384369135323
"SAMD11P1",5.37384369135323
"GNG8",5.373811510624
"LCE6A",5.373811510624
"DEFB124",5.37379395072892
"MYL12-AS1",5.37379395072892
"OR4M1",5.37379395072892
"PPP1R42",5.37379395072892
"TBR1",5.37379395072892
"MBOAT7",5.37307608688043
"CXorf49C",5.37205237934141
"NPSR1",5.37205237934141
"EEF1AKMT4",5.37013357473531
"CLEC11A",5.36651735799629
"CHRDL2",5.36556128506742
"ZNF251",5.36510251725501
"LRFN4",5.36469251549845
"UQCRHL",5.36410582992142
"CFAP65",5.36180984952284
"KRTAP10-7",5.36087558623143
"C20orf202",5.35911759410424
"GPR149",5.35911759410424
"LOC101928093",5.35911759410424
"MEIKIN",5.35911759410424
"NKX2-4",5.35911759410424
"OR6J1",5.35911759410424
"PCDH8",5.35911759410424
"LINC02107",5.35910101099095
"LINC02110",5.35910101099095
"LINC02119",5.35910101099095
"RPL7P10",5.35910101099095
"PPP1R27",5.35834609393269
"BOK",5.35090837269956
"FOXD1",5.346727128766
"TONSL",5.34524708888947
"TRIM74",5.34174269984731
"NKX6-1",5.34119634259925
"RPS2P4",5.33883676570735
"DCAF8L2",5.33324413608668
"FAM181A-AS1",5.33077045871302
"LOC105371961",5.33021077028743
"GCGR",5.32914812502055
"C6orf141",5.32396988459526
"BHMT",5.32359167549007
"MDFI",5.32030420933243
"TEKTIP1",5.31361837559315
"ZNF804B",5.31263181639449
"NRSN2-AS1",5.31162216717122
"SBK3",5.31042407446859
"FSCB",5.31042287582804
"ACOT12",5.30897671500629
"FGFBP3",5.30748110910663
"NOX1",5.305672353542
"RPL34P1",5.305672353542
"SOX30",5.30533074759752
"SHISA2",5.30251649348742
"GDF1",5.30099262200825
"PDPN",5.29569516489002
"ZNF648",5.29504312907906
"TMEM271",5.29004541876203
"CHST2",5.28955208147932
"PDXP",5.28788985766932
"TKTL2",5.28781711999221
"ASPRV1",5.28656239846724
"NCAN",5.28486847844745
"TMEM132A",5.28434710042144
"KIFC2",5.28158651604013
"TNFRSF4",5.27937981478875
"TAS1R2",5.27788499044755
"TTLL6",5.27788499044755
"ANKLE1",5.27035134130675
"GPR142",5.26863035645163
"FAM47C",5.26763272181656
"GOLGA8S",5.26695078730825
"ADGRB2",5.26689603672686
"ARHGAP33",5.26609328752734
"HES2",5.2656074055156
"C1orf185",5.26488719355125
"ALKBH4",5.26415608038014
"TMEM30A-DT",5.25917050280253
"SBK2",5.25293374013961
"KHDC1L",5.25094659906406
"EXOC3L4",5.2498173523024
"SP9",5.24088735339493
"PCOLCE-AS1",5.23583507168918
"LOC124903667",5.22508641485969
"APCDD1L",5.22313499944241
"CIMAP1B",5.22203694817048
"SPATA46",5.21889448569596
"COL11A2",5.21746605942127
"C17orf100",5.21370962013594
"CCDC120",5.20896360513256
"TTBK1",5.20722524077933
"LOC101928160",5.20400906118253
"ZNF707",5.20400906118253
"ZNF385A",5.19870553755037
"LYPLAL1-DT",5.19751445180046
"SOX15",5.19260153562295
"LOC401957",5.18918152485154
"ACTL8",5.18090228864606
"AFM",5.18090228864606
"BMS1P7",5.18090228864606
"CNBD1",5.18090228864606
"CROCCP1",5.18090228864606
"EIF4A1P4",5.18090228864606
"FAM90A22",5.18090228864606
"FAM90A7",5.18090228864606
"FGB",5.18090228864606
"GRP",5.18090228864606
"LRTM2",5.18090228864606
"MAP4K1-AS1",5.18090228864606
"MCCD1",5.18090228864606
"MIR4685",5.18090228864606
"NANOS3",5.18090228864606
"NCAPD2P1",5.18090228864606
"NDP",5.18090228864606
"OR4B1",5.18090228864606
"OR4C5",5.18090228864606
"OR5L1",5.18090228864606
"OR6S1",5.18090228864606
"PCDHA1",5.18090228864606
"PNLIPRP1",5.18090228864606
"RPS3AP49",5.18090228864606
"SLC29A4P2",5.18090228864606
"SOHLH1",5.18090228864606
"SPATA2P1",5.18090228864606
"SPEM1",5.18090228864606
"SPMIP9",5.18090228864606
"SPPL2C",5.18090228864606
"TNF",5.18090228864606
"TPD52L3",5.18090228864606
"ZBTB24-DT",5.18090228864606
"FAM229A",5.18073577024128
"MTNR1B",5.17899860583697
"KLHL17",5.17630383788989
"ZBBX",5.17580339289016
"NAA80",5.17524213938637
"FAM110A",5.17441233208547
"FBXL19",5.17437880364291
"LAMA5",5.17288941355368
"RNF112",5.17288325064885
"CA6",5.1716900328988
"LINC01778",5.1674290364334
"DUX4L34",5.16738026684203
"SLC2A6",5.16723443634011
"LTB",5.16461787825435
"CSPG4P13",5.16443289123052
"OR52N1",5.16129995518204
"SCGB1A1",5.15953014062073
"DYNLT2",5.15874960583393
"SHISA8",5.15810486301093
"CXCL6",5.15641595878055
"TOR4A",5.15513027732998
"LINC02535",5.15282261739765
"NPY4R",5.14477360532138
"LOC124902301",5.14415667467771
"LOC107984243",5.1423858481199
"GFY",5.13603024305493
"GABRG1",5.13315525802103
"AMH",5.13085450426403
"KCP",5.1306471400392
"PRMT8",5.12977441710806
"ATP6V1E2",5.12707239571113
"MFHAS1",5.12607524509042
"HES5",5.12542656344095
"HAS1",5.12339010342556
"LINC02898",5.12228320136671
"C1orf87",5.12221495807017
"EGFL7",5.10928374606268
"HSD3B1",5.10883687156218
"KRT18P41",5.10522142861338
"LOC105377918",5.10522142861338
"PROK1",5.10522142861338
"CT45A10",5.10519525369167
"CT45A5",5.10519525369167
"SEMG2",5.10519525369167
"WEE2-AS1",5.10059660719109
"RPS3AP47",5.09910197212671
"ZNHIT2",5.09778200037057
"ASPDH",5.09311650743799
"EHMT2",5.09199244946273
"CCHCR1",5.09193405695333
"S100A7A",5.09118709619327
"DLK1",5.09034638507906
"C17orf78",5.08853191323923
"CSDC2",5.08809532089608
"THRSP",5.08788699920565
"HLA-B",5.08723292451136
"SIK1",5.0866621977319
"OR7D4",5.08460925744542
"TRPM8",5.08324491140071
"STPG3",5.07929082194342
"ZPBP",5.07929082194342
"MARCKS",5.07878030500011
"TPGS1",5.07829414150685
"C9orf57",5.07579725921741
"EMX1",5.07413532954049
"TMUB1",5.07297607532892
"UBXN11",5.07144069708532
"LHB",5.07030089836487
"ZNF580",5.06940692698276
"CELSR3",5.06889496701226
"LOC283731",5.06343937040908
"ZDHHC19",5.06343937040908
"B4GALNT4",5.06217857596067
"DAXX",5.05659908847601
"SMIM40",5.05659908847601
"DHRS4L1",5.05574714917317
"KRABD3",5.05555462906123
"CSMD2",5.05489204155913
"VASN",5.05296145617098
"TMEM86B",5.05184016164554
"CHTF18",5.0476462188648
"EMILIN1",5.04748213156778
"MAGEC1",5.0446758267063
"LOC643709",5.04315151222814
"HOXC6",5.0424228269296
"OR11H2",5.03977316570442
"C10orf55",5.03951148026067
"CDHR5",5.03643985912761
"SCNN1D",5.03274580173512
"DPF1",5.03265575449121
"CALN1",5.02826598685871
"SSC5D",5.0253265481234
"DNAH17",5.02394876165929
"SPATA31E1",5.02361788220969
"PRR36",5.02013781291413
"NNAT",5.02001194680686
"SRRM3",5.01162827325898
"FGF6",5.00933555155163
"TIMM10B",5.00744964820377
"ATP2C2-AS1",5.00342726262335
"CEACAM16",5.0029532620693
"SOCS1",4.99847856923229
"PLEKHG4B",4.99702019182569
"TUSC1",4.99596614558504
"RAB7B",4.99267111018053
"MSANTD2-AS1",4.98826080568294
"NEFHP1",4.98712892505044
"SLC6A13",4.98705053308057
"KIF12",4.97786755053046
"BASP1",4.97589777409002
"PANK4",4.97464730092192
"CEBPA",4.97040343307482
"NPTX1",4.96804622510978
"ASPHD1",4.96376814933051
"INAFM2",4.9624217702614
"SOX11",4.9601800368068
"DDTL",4.95963739591478
"CCDC116",4.95834685956977
"LINC02983",4.95024721689134
"CCDC184",4.94714603330382
"PDIA2",4.94481332653169
"NLRP4",4.94410096185312
"ANKRD9",4.93657711848636
"RGL4",4.93610931084045
"SIGLEC16",4.93053642755534
"CYP4F8",4.92163626186544
"TNK2",4.91760840979995
"PCSK4",4.91613946067978
"CDKN1C",4.91086620144545
"ANGPTL8",4.90957103022817
"FJX1",4.90718429878449
"EZR-AS1",4.90089914522796
"TREX2",4.90046321312057
"MUCL1",4.89700700118031
"LINC02015",4.89665547050546
"SSPOP",4.89531338217478
"ADCYAP1",4.89322273939512
"DLGAP4-AS1",4.89267628197266
"USP35",4.88747897475766
"CCDC154",4.88646389348944
"LILRB3",4.8860150018025
"LOC102725035",4.8860150018025
"LOC107987425",4.8860150018025
"LOC107987462",4.8860150018025
"LINC02245",4.88209853235388
"SLC10A4",4.88151280675415
"TMEM52B",4.88151280675415
"RPS8P8",4.87323684759238
"SORD2P",4.87268214571939
"CYP2A7",4.87028287800339
"CBX6",4.86504968296675
"GAGE12F",4.86487342573338
"GAGE12G",4.86487342573338
"GAGE12I",4.86487342573338
"GAGE2C",4.86487342573338
"GAGE4",4.86487342573338
"GAGE6",4.86487342573338
"GAGE7",4.86487342573338
"LOC124908552",4.86487342573338
"LOC124908553",4.86487342573338
"LOC124908554",4.86487342573338
"LOC124908555",4.86487342573338
"LOC124908556",4.86487342573338
"CGB7",4.86014960816927
"WDR81",4.85912694916138
"FOXA2",4.85869054380266
"C3orf85",4.85011077854286
"SMTN",4.84837552697006
"ICAM5",4.846274769369
"PANX2",4.84602960675356
"SLC13A5",4.84556584713904
"TEDC1",4.83429398651724
"RETREG1-AS1",4.83343442204631
"CCDC83",4.83072552844003
"BAIAP2L2",4.82382848948823
"GJD2-DT",4.82274160846863
"SLC2A4RG",4.82188854497713
"GPRIN1",4.8196359080552
"LINC01192",4.81891903971371
"RXRB",4.81594639145265
"PRRX2",4.81448917730295
"LINC01354",4.81311366427214
"ADIPINT",4.81128420988954
"C1orf122",4.8112256782645
"R3HDML",4.80824057642531
"DPP9-AS1",4.80610217971523
"PROB1",4.80453739355757
"GP1BB",4.80339895357016
"TSSK6",4.80040672352675
"CENPB",4.79966632208206
"SPACA4",4.79698766397342
"OXLD1",4.79690759245624
"SPRY4",4.79675407368018
"SFRP5",4.79638818595186
"GRIN2D",4.7949743496039
"MAP3K10",4.79478508293488
"INSIG1-DT",4.79404498098756
"FSD1",4.79293847483272
"HCFC1R1",4.7898125390258
"LENG8",4.78973166403666
"VPS9D1",4.78569103502007
"HOXB2",4.7850142681758
"COL27A1",4.78195952157644
"LINC03048",4.78122390153903
"NANOS1",4.78122390153903
"EGFL8",4.78114251319746
"LINC03051",4.78114251319746
"FLVCR2-AS1",4.78012299952879
"SPMIP8",4.77951139884486
"PRH2",4.77901071303608
"RD3",4.77782577022978
"HOXC13",4.77556297032594
"FCAMR",4.77272323628464
"KISS1",4.77110156195692
"ACTL10",4.7690348523074
"IFNL3",4.7670790699393
"KCNQ2",4.7670790699393
"KRTAP4-9",4.7670790699393
"LOC124902203",4.7670790699393
"RPL23AP48",4.7670790699393
"UGT2A3",4.7670790699393
"AQP6",4.76704525651933
"HNRNPKP1",4.76704525651933
"SEPTIN7P7",4.76704525651933
"LINC02875",4.76699940274039
"SH2D7",4.76699940274039
"RNF223",4.76639775841667
"ULK1",4.76269959852495
"C2CD4D",4.7621707510739
"UMOD",4.7621707510739
"ASS1P9",4.76144444031137
"MYOD1",4.75827154700735
"PRB2",4.75505793448856
"TMEM54",4.7484547415014
"NELFE",4.7476919401397
"CRYBA4",4.74488128946729
"GLRA2",4.74359789350584
"SALL3",4.74354214089058
"BAHCC1",4.73841817497176
"C3orf20",4.73811170819916
"SMIM32",4.7368436248056
"LYPD1",4.73475180149902
"LMNTD2",4.73419110360669
"DNAI1",4.72928874215479
"PHLDA3",4.72902460143087
"PGGHG",4.72675390459913
"ERF",4.72601018959268
"TBX2",4.72240932093306
"H2AB1",4.71669500667573
"HOXD9",4.7141433237059
"NRGN",4.7138943563763
"GPR20",4.71261021438119
"TERT",4.71048411080875
"KCNC1",4.70788842672428
"ADAMTS7",4.70534213314555
"CFAP418-AS1",4.70484226163858
"KLF16",4.70283423084792
"SLC26A1",4.70104109844396
"LOC124903342",4.69961278457306
"LRIT2",4.69961278457306
"SLC13A1",4.69953685084006
"SOX8",4.69942951738134
"ACOT6",4.6981244759934
"RNF44",4.69726828171652
"TRIM11",4.69131164655678
"GLIS1",4.68889016823282
"ZFP36",4.68233244771602
"SLC28A2-AS1",4.67787720545469
"ADGRB1",4.67512202993856
"PPIAL4G",4.67401464842621
"C21orf58",4.67191990491382
"SPEG",4.67174908702509
"RAD9A",4.67127921996131
"MMP3",4.66906263515208
"CELF5",4.66887885708959
"HOXA3",4.66564784414124
"MPDU1-AS1",4.66543414844703
"FBL",4.6638571493192
"FBRS",4.66244807032515
"ENTREP3",4.6590958892577
"MIB2",4.65727252811883
"CAPN12",4.65547207013599
"AKT1S1",4.65241688301618
"INHA",4.65141409244877
"APOA2",4.64977524206067
"MIR3667HG",4.64721202847539
"PLSCR3",4.64369352509117
"GLTPD2",4.64176945501851
"PLPPR3",4.64016494060363
"PVRIG",4.63693500190764
"SHANK1",4.63453748342007
"SPATA31A7",4.63412504917502
"STOML3",4.63275267190478
"HOXC9",4.63259093911118
"LINC02908",4.63075494415471
"SLITRK1",4.63075494415471
"ADAMTS16-DT",4.63027260953911
"ATP9B",4.63027260953911
"ATXN3L",4.63027260953911
"AVP",4.63027260953911
"BEAN1-AS1",4.63027260953911
"BOD1L2",4.63027260953911
"C14orf180",4.63027260953911
"C2CD4C",4.63027260953911
"CBY3",4.63027260953911
"CCL16",4.63027260953911
"CENPVL1",4.63027260953911
"CENPVL2",4.63027260953911
"CLEC3A",4.63027260953911
"CTBP2P7",4.63027260953911
"CTXN1",4.63027260953911
"DBX1",4.63027260953911
"DCAF8L1",4.63027260953911
"DEFB122",4.63027260953911
"DUX4L12",4.63027260953911
"EPHA8",4.63027260953911
"FAM170B",4.63027260953911
"FAM86C1P",4.63027260953911
"FCRL3-AS1",4.63027260953911
"GAST",4.63027260953911
"GC",4.63027260953911
"GFRA4",4.63027260953911
"GRTP1-AS1",4.63027260953911
"H2AC1",4.63027260953911
"HMX1",4.63027260953911
"IQSEC3-AS3",4.63027260953911
"ISX",4.63027260953911
"KCNV1",4.63027260953911
"KRTAP13-3",4.63027260953911
"LHX3",4.63027260953911
"LINC00554",4.63027260953911
"LINC01732",4.63027260953911
"LOC100129291",4.63027260953911
"LOC100288123",4.63027260953911
"LOC100533852",4.63027260953911
"LOC101927588",4.63027260953911
"LOC101928499",4.63027260953911
"LOC101929494",4.63027260953911
"LOC105375938",4.63027260953911
"LOC105377203",4.63027260953911
"LOC107985122",4.63027260953911
"LOC128071545",4.63027260953911
"LOC402229",4.63027260953911
"LRFN1",4.63027260953911
"LYPD4",4.63027260953911
"MARCHF4",4.63027260953911
"MC2R",4.63027260953911
"MIR4701",4.63027260953911
"MIR6790",4.63027260953911
"MIR6864",4.63027260953911
"MRGPRD",4.63027260953911
"MYO5BP3",4.63027260953911
"OLIG2",4.63027260953911
"OR1B1",4.63027260953911
"OR4C46",4.63027260953911
"OR4C50P",4.63027260953911
"OR51G1",4.63027260953911
"OR5I1",4.63027260953911
"OR8D4",4.63027260953911
"PRAMEF18",4.63027260953911
"PRAMEF25",4.63027260953911
"PRAMEF26",4.63027260953911
"PRR23E",4.63027260953911
"REG1B",4.63027260953911
"RNA5SP74",4.63027260953911
"RPL23AP24",4.63027260953911
"RPL35P1",4.63027260953911
"RPS8P3",4.63027260953911
"SCGB1C2",4.63027260953911
"SEC1P",4.63027260953911
"SLC28A3-AS1",4.63027260953911
"SMIM17",4.63027260953911
"SPHKAP",4.63027260953911
"SSX3",4.63027260953911
"TMEM278",4.63027260953911
"TSPAN16",4.63027260953911
"TUBB",4.63027260953911
"ZDHHC22",4.63027260953911
"ZNF317P1",4.63027260953911
"KCNH3",4.628099384666
"AIFM3",4.62555095362857
"RPL7AP11",4.6244412294639
"ANXA13",4.6238091048205
"SPON2",4.62379287428427
"SNAI1",4.62377115977341
"LRRIQ3",4.62350081359379
"TSSC4",4.62089039771786
"MEP1A",4.61811879817233
"ATP5PDP1",4.61403118803659
"BCRP8",4.61403118803659
"CDX1",4.61403118803659
"CNN2P10",4.61403118803659
"CYP2D8P",4.61403118803659
"DMRTA2",4.61403118803659
"DRD4",4.61403118803659
"DUX4L4",4.61403118803659
"EPPIN",4.61403118803659
"FEM1AP1",4.61403118803659
"GOLGA6L2",4.61403118803659
"GRIFIN",4.61403118803659
"HIGD1AP6",4.61403118803659
"HLA-DMB",4.61403118803659
"HLTF-AS1",4.61403118803659
"KRT18P11",4.61403118803659
"KRT18P20",4.61403118803659
"KRT18P51",4.61403118803659
"LINC01305",4.61403118803659
"LINC01950",4.61403118803659
"LINC02343",4.61403118803659
"LINC02393",4.61403118803659
"LINC03053",4.61403118803659
"LOC100129616",4.61403118803659
"LOC100419784",4.61403118803659
"LOC105377276",4.61403118803659
"LOC112268176",4.61403118803659
"LOC124906949",4.61403118803659
"LOC283299",4.61403118803659
"LRRC74B",4.61403118803659
"MAGEB1",4.61403118803659
"MIR1248",4.61403118803659
"MRGPRX1",4.61403118803659
"NGF-AS1",4.61403118803659
"NOTCH2P1",4.61403118803659
"OR13C8",4.61403118803659
"OR8U3",4.61403118803659
"PAEP",4.61403118803659
"PYY2",4.61403118803659
"RNA5SP514",4.61403118803659
"RNU4-39P",4.61403118803659
"RPL23AP66",4.61403118803659
"RPS3AP30",4.61403118803659
"SPATA16",4.61403118803659
"USP8P1",4.61403118803659
"ZIC3",4.61403118803659
"VWA7",4.60885562428597
"ANKRD33B",4.60473313859645
"WIPF3",4.6029933138381
"E2F2",4.60051176278592
"ZFP92",4.60020456505554
"TAF1C",4.60003088498246
"C1QTNF6",4.5968579780461
"ARSI",4.5944757940056
"CFAP52",4.59433838660631
"NUDT18",4.59414037438923
"HELZ2",4.59318210064139
"PRR20C",4.59300852690755
"COL26A1",4.58883199778856
"ASIC4",4.58618237217742
"DCTN6-DT",4.58286147751625
"LOC124906399",4.58286147751625
"LOC124906401",4.58286147751625
"LOC124906402",4.58286147751625
"LOC124906405",4.58286147751625
"LOC124906412",4.58286147751625
"LOC128966573",4.58286147751625
"LOC128966606",4.58286147751625
"LOC128966617",4.58286147751625
"LOC128966618",4.58286147751625
"LOC128966619",4.58286147751625
"LOC128966620",4.58286147751625
"LOC128966621",4.58286147751625
"USP17L24",4.58286147751625
"USP17L25",4.58286147751625
"USP17L26",4.58286147751625
"USP17L27",4.58286147751625
"USP17L28",4.58286147751625
"USP17L29",4.58286147751625
"USP17L30",4.58286147751625
"LOC102723305",4.58248195511099
"B3GNT9",4.58097813134809
"SCIRT",4.57921267051645
"SCAF1",4.57903067253922
"TRIM46",4.5776585148289
"MROH6",4.57300344419994
"PNPLA1",4.57103368802592
"MLXIPL",4.56977791680587
"TEX15",4.5695688240028
"EFNA3",4.56688403249058
"HTR1D",4.56578624118331
"IGF2BP1",4.56578624118331
"APOBR",4.5651448860237
"TAFA5",4.56061200330753
"GAS2L1",4.55998222989282
"C8orf82",4.55918402265716
"IGLON5",4.5584990933288
"F2RL3",4.55779064171833
"PGLYRP1",4.5541381926392
"FBXL18",4.5510711449515
"RFLNB",4.55097503730392
"PLK5",4.55091928584923
"NAT8L",4.54996441654497
"INSYN2B",4.54736123262094
"SLC37A4",4.54365642963304
"PAPLN",4.54346330129256
"FRMPD4",4.54112879549991
"LOC101928059",4.53548630050107
"KCTD11",4.53366768474516
"FAM89B",4.53275603716322
"TNRC18",4.5295995635565
"PRB3",4.52788271045762
"MBLAC1",4.52774238591732
"KIF18B",4.5269375052847
"ACTBL2",4.52615011076361
"GRIN2C",4.52452314083742
"SOWAHD",4.52441312455309
"DCAF4L2",4.52322063169468
"SLC2A7",4.52243300609398
"RPSAP54",4.52186232726653
"LOC101927687",4.51728040142769
"PIDD1",4.51644871466981
"MAPK8IP2",4.51567887314097
"PYGO2",4.51437135943336
"TEPSIN",4.51428213102188
"CCR5AS",4.51350595323939
"DEFB4A",4.51105681876603
"DEFB4B",4.51105681876603
"LOC124906748",4.51105681876603
"SPATA21",4.51081433245392
"SOX4",4.51027750666944
"AGER",4.5068503498491
"BTG2-DT",4.50447847519061
"ADAM11",4.50383149920949
"FBLIM1",4.50307303078602
"GSDMD",4.50297853011358
"PTGDR2",4.50167964788487
"ZNF575",4.50160216518489
"DNAJB13",4.50159426638684
"UAP1L1",4.50026011936584
"SYCE1L",4.49825499055105
"LOC124904942",4.49744480816537
"NPEPL1",4.49744480816537
"ZNF503",4.49704413915369
"TGFBR3L",4.49080661712004
"ISLR",4.4891055663187
"ADAMTS4",4.4858170787472
"SNX21",4.48527032504403
"MATN1",4.48520320171006
"PLXNB3",4.48190704145592
"ZBTB12",4.48146977784167
"LOC124901616",4.4814544383993
"UPK3BP1",4.48054328999382
"IGFALS",4.47977111584497
"PPP1R13L",4.47865488237653
"COL13A1",4.4781167055799
"WNT11",4.47695716764076
"MYBPC3",4.47662086120883
"PRR22",4.47396376306654
"MBD6",4.47293065434144
"TAS1R3",4.46902586631812
"MT4",4.46720422447635
"STUM",4.46648132775587
"INAFM1",4.46648030970132
"BEND2",4.46604881481558
"RPL13AP22",4.46419610244844
"AP5B1",4.46266884174246
"CCDC28B",4.46045413011016
"POU4F3",4.46040522583113
"C20orf144",4.4587624904999
"NDUFA3",4.45728353486887
"FBXL8",4.45301114231263
"SLC9A5",4.44937935779922
"NKX1-2",4.44845900439569
"WDR90",4.44664750329726
"BIRC7",4.44619317018498
"CDCA5",4.44612448715309
"TTLL10",4.44386836983181
"RPS6KA4",4.44289519582774
"ADAM12",4.44025786886916
"CSPG4",4.44011424859055
"TBX4",4.43916543507506
"C12orf50",4.43794033451703
"LRFN3",4.43603326373172
"SLC52A1",4.43579255358744
"PTGES",4.43508100103191
"AGXT2",4.43431949369171
"LOC101929021",4.43431949369171
"CYP4A22",4.43423267051753
"NUTM2F",4.43419603941945
"ZNF579",4.43394953620151
"MRPL41",4.43334597151001
"BRAT1",4.43165288698796
"NEAT1",4.43147980077738
"STBD1",4.4297822852631
"WFIKKN1",4.42927571037237
"ARMC5",4.42590965956842
"TAS2R60",4.42129223018881
"RAB11B-AS1",4.41946102409862
"PMEPA1",4.41917417357563
"LOC124908988",4.41865071832194
"LOC128966656",4.41865071832194
"TSPY8",4.41865071832194
"DRD5",4.41833756900425
"RASSF10",4.41697297999151
"LRIT1",4.41335439804969
"PPIAL4F",4.41335439804969
"PSD",4.41291521122625
"SP6",4.41224709406085
